"species_id","phenophase_id","common_name","phenophase_description","intensity_value","site_name","elevation_in_meters","elev_bands","tmin_winter","tmin_spring","tmax_winter","tmax_spring","daylength","individual_id","year","day_of_year"
1187,371,"sourwood","Breaking leaf buds","-9999","GRSM-Tremont-Nature Trail",405,"<800m",-0.15,9.52,12.1,23.06,38362,107337,2012,44
1187,483,"sourwood","Leaves","-9999","GRSM-Tremont-Nature Trail",405,"<800m",-0.15,9.52,12.1,23.06,38362,107337,2012,44
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29438,2012,143
3,483,"red maple","Leaves","-9999","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29438,2012,143
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29441,2012,143
3,483,"red maple","Leaves","50-74%","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29441,2012,143
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29442,2012,143
82,483,"tuliptree","Leaves","95% or more","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29442,2012,143
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29443,2012,143
82,483,"tuliptree","Leaves","50-74%","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29443,2012,143
823,371,"American hornbeam","Breaking leaf buds","-9999","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29444,2012,143
823,483,"American hornbeam","Leaves","25-49%","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29444,2012,143
823,371,"American hornbeam","Breaking leaf buds","-9999","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29446,2012,143
823,483,"American hornbeam","Leaves","95% or more","GRSM-Sugarlands Nature Trail",440,"<800m",-0.27,9.46,12.31,23.2,50803,29446,2012,143
98,371,"sweet birch","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29859,2012,196
98,483,"sweet birch","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29859,2012,196
61,371,"sugar maple","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29862,2012,196
61,483,"sugar maple","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29862,2012,196
98,371,"sweet birch","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29866,2012,196
98,483,"sweet birch","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29866,2012,196
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29867,2012,196
79,483,"American beech","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29867,2012,196
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29868,2012,196
79,483,"American beech","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29868,2012,196
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29869,2012,196
79,483,"American beech","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29869,2012,196
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29870,2012,196
3,483,"red maple","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29870,2012,196
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29871,2012,196
3,483,"red maple","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29871,2012,196
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29872,2012,196
3,483,"red maple","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29872,2012,196
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29873,2012,196
82,483,"tuliptree","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29873,2012,196
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29874,2012,196
82,483,"tuliptree","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29874,2012,196
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29875,2012,196
82,483,"tuliptree","Leaves","95% or more","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,29875,2012,196
1187,371,"sourwood","Breaking leaf buds","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,48095,2012,196
1187,483,"sourwood","Leaves","-9999","GRSM-Twin Creeks 2",582,"<800m",-0.64,8.97,11.64,22.35,51149,48095,2012,196
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29876,2012,295
82,483,"tuliptree","Leaves","25-49%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29876,2012,295
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29877,2012,295
3,483,"red maple","Leaves","25-49%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29877,2012,295
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29878,2012,295
3,483,"red maple","Leaves","25-49%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29878,2012,295
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29880,2012,295
3,483,"red maple","Leaves","95% or more","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29880,2012,295
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29881,2012,295
97,483,"yellow birch","Leaves","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29881,2012,295
98,371,"sweet birch","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29882,2012,295
98,483,"sweet birch","Leaves","5-24%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29882,2012,295
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29883,2012,295
82,483,"tuliptree","Leaves","50-74%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29883,2012,295
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29884,2012,295
3,483,"red maple","Leaves","75-94%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29884,2012,295
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29885,2012,295
3,483,"red maple","Leaves","75-94%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29885,2012,295
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29886,2012,295
3,483,"red maple","Leaves","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29886,2012,295
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29887,2012,295
82,483,"tuliptree","Leaves","50-74%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29887,2012,295
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29888,2012,295
82,483,"tuliptree","Leaves","25-49%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29888,2012,295
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29889,2012,295
3,483,"red maple","Leaves","75-94%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29889,2012,295
100,371,"white oak","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29890,2012,295
100,483,"white oak","Leaves","75-94%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29890,2012,295
98,371,"sweet birch","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29891,2012,295
98,483,"sweet birch","Leaves","Less than 5%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29891,2012,295
98,371,"sweet birch","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29892,2012,295
98,483,"sweet birch","Leaves","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29892,2012,295
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29893,2012,295
3,483,"red maple","Leaves","25-49%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,29893,2012,295
1187,371,"sourwood","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,48470,2012,295
1187,483,"sourwood","Leaves","50-74%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,48470,2012,295
1187,371,"sourwood","Breaking leaf buds","-9999","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,48471,2012,295
1187,483,"sourwood","Leaves","50-74%","GRSM-Twin Creeks Nature Trail",581,"<800m",-0.64,8.97,11.64,22.35,39053,48471,2012,295
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29894,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29894,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29895,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29895,2012,187
61,371,"sugar maple","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29897,2012,187
61,483,"sugar maple","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29897,2012,187
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29898,2012,187
79,483,"American beech","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29898,2012,187
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29899,2012,187
79,483,"American beech","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29899,2012,187
61,371,"sugar maple","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29900,2012,187
61,483,"sugar maple","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29900,2012,187
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29901,2012,187
79,483,"American beech","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29901,2012,187
61,371,"sugar maple","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29902,2012,187
61,483,"sugar maple","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29902,2012,187
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29903,2012,187
79,483,"American beech","Leaves","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29903,2012,187
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29904,2012,187
79,483,"American beech","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29904,2012,187
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29905,2012,187
79,483,"American beech","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29905,2012,187
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29906,2012,187
79,483,"American beech","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29906,2012,187
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29907,2012,187
79,483,"American beech","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29907,2012,187
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29908,2012,187
79,483,"American beech","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29908,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29909,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29909,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29910,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,29910,2012,187
1172,371,"yellow buckeye","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,48476,2012,187
1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,48476,2012,187
1172,371,"yellow buckeye","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,48477,2012,187
1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,48477,2012,187
1172,371,"yellow buckeye","Breaking leaf buds","-9999","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,48479,2012,187
1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Newfound Gap",1529,">1300m",-2.82,6.31,7.91,17.46,51494,48479,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29912,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29912,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29913,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29913,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29914,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29914,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29915,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29915,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29916,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29916,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29917,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29917,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29918,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29918,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29919,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29919,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29921,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29921,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29922,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29922,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29923,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29923,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29925,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29925,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29926,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,29926,2012,187
1189,371,"pin cherry","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,48480,2012,187
1189,483,"pin cherry","Leaves","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,48480,2012,187
1189,371,"pin cherry","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,48481,2012,187
1189,483,"pin cherry","Leaves","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,48481,2012,187
97,371,"yellow birch","Breaking leaf buds","-9999","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,77754,2012,187
97,483,"yellow birch","Leaves","95% or more","GRSM-Clingmans Dome Rd.",1794,">1300m",-3.76,5.08,5.95,14.92,51494,77754,2012,187
3,371,"red maple","Breaking leaf buds","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29928,2012,150
3,483,"red maple","Leaves","95% or more","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29928,2012,150
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29930,2012,150
82,483,"tuliptree","Leaves","95% or more","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29930,2012,150
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29931,2012,150
79,483,"American beech","Leaves","95% or more","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29931,2012,150
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29932,2012,150
82,483,"tuliptree","Leaves","95% or more","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29932,2012,150
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29934,2012,150
82,483,"tuliptree","Leaves","95% or more","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29934,2012,150
82,371,"tuliptree","Breaking leaf buds","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29935,2012,150
82,483,"tuliptree","Leaves","95% or more","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29935,2012,150
79,371,"American beech","Breaking leaf buds","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29939,2012,150
79,483,"American beech","Leaves","95% or more","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,29939,2012,150
1187,371,"sourwood","Breaking leaf buds","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,48473,2012,150
1187,483,"sourwood","Leaves","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,48473,2012,150
1187,371,"sourwood","Breaking leaf buds","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,48475,2012,150
1187,483,"sourwood","Leaves","-9999","GRSM-Mingus Mill",634,"<800m",-1.19,8.38,11.69,22.39,51149,48475,2012,150
